Streamliner,md5checksum,sat,SRTime,solverTime,solverTimeOut,nNodes,SRMemOut,SRTimeOut,Seed,baseSolverTime,baseSRTime,totalTime,baseTotalTime,solverTimeReduction,totalTimeReduction
7,68fa28547b47d395a751c67d0e518d4f,True,66.50399999999999,4.902,0.0,-1.0,0,0.0,742222371,73.217,60.99100000000001,71.40599999999999,134.208,0.9330483357690154,0.46794527896995713
7,f9da8199864a1f0b6d5ac42fe8f14e39,True,47.49800000000001,25.479,0.0,-1.0,0,0.0,1323164217,95.52,36.579,72.977,132.099,0.7332600502512563,0.44755827069092113
7,2126e6d78cf36119c491dbeed3015ed8,True,50.523,33.968,0.0,-1.0,0,0.0,1855736283,81.23899999999998,43.01300000000001,84.49100000000001,124.25199999999998,0.5818757000947818,0.3200028973376684
7,72cd7a740a67cb22c231b9d94ebd0dc5,True,34.592,14.314,0.0,-1.0,0,0.0,862983335,62.789,41.206,48.906,103.995,0.7720301326665499,0.5297273907399395
7,60038181bd8ec9e70e339ad15d362ccc,True,10.662,4.144,0.0,-1.0,0,0.0,601250847,25.042,12.097,14.806000000000001,37.139,0.8345180097436308,0.6013355233043431
7,ffbdb969a8781a737dfa758a480f76a4,True,59.416000000000004,31.744,0.0,-1.0,0,0.0,1912589385,63.68,65.143,91.16,128.823,0.5015075376884423,0.2923623887038806
7,8e0cd4f9d87601940595436fdb502604,True,55.191,36.268,0.0,-1.0,0,0.0,704231107,85.095,58.302,91.459,143.397,0.5737939949468241,0.3621972565674316
7,70431b23c5ce62870e4c4ad3bdf14ea9,True,54.12600000000001,36.64,0.0,-1.0,0,0.0,704231107,89.62200000000001,46.392,90.76600000000002,136.014,0.5911718104929594,0.3326716367432763
7,b171c0adfe6ea75f19415355f1673e59,True,81.479,16.53,0.0,-1.0,0,0.0,1243161153,115.507,64.03,98.009,179.537,0.8568917901079588,0.4541013830018325
7,56a0d11d2fc01259a3d3d74c39378227,True,45.532,53.301,0.0,-1.0,0,0.0,1001249781,68.639,42.707,98.833,111.346,0.22345896647678426,0.11237942988522268
7,8943fc56ccea5df3af969bfa7c3273cc,True,52.903999999999996,49.18600000000001,0.0,-1.0,0,0.0,1243161153,104.25,50.161,102.09,154.411,0.5281918465227817,0.3388424399816075
7,8e0028e975a7272b5f86f861945937be,True,71.649,32.577,0.0,-1.0,0,0.0,1323164217,25.755,88.274,104.226,114.029,-0.26488060570762956,0.08596935867191677
7,ea791e5a3a4ba8b0cb253be7acd1cacc,True,43.592,65.207,0.0,-1.0,0,0.0,1323164217,110.142,44.36,108.79899999999999,154.502,0.4079733435020247,0.2958084684987898
7,9edbd34d0c72b26b7fe343542aa59785,True,59.7,51.948,0.0,-1.0,0,0.0,1855736283,107.394,60.732,111.648,168.126,0.5162858260238002,0.33592662645872745
7,13337d357a463c07466422371ef75816,True,40.79,81.688,0.0,-1.0,0,0.0,209868865,92.6,38.317,122.47800000000001,130.917,0.11784017278617702,0.06446068883338293
7,dcf9dedf7d1e98e35b2f931e52f229f4,True,45.924,51.528999999999996,0.0,-1.0,0,0.0,742222371,66.148,47.905,97.453,114.053,0.22100441434359316,0.14554636879345562
7,85b3d4346e5210ab5dcabd07cef5377c,True,70.98,57.37300000000001,0.0,-1.0,0,0.0,809507184,70.002,92.074,128.353,162.076,0.1804091311676807,0.20806905402403802
7,edbb593b8807a106bc5db37e9ae7e9fc,True,115.84,15.263,0.0,-1.0,0,0.0,841814201,19.452,111.342,131.103,130.794,0.2153506066214272,-0.0023624936923711906
7,ae76fd561030c242f7e1b7b88a47aa60,True,29.045,27.151,0.0,-1.0,0,0.0,1716769868,25.102,29.71,56.196,54.812,-0.08162696199506013,-0.02524994526745969
7,aea8b88afd57d73575d85a53f0f40b2b,True,70.58,40.003,0.0,-1.0,0,0.0,841814201,120.99,94.661,110.583,215.651,0.6693693693693693,0.48721313603924865
7,09137634a7c4926a2fd4b74b5d52aac2,True,124.48200000000001,24.63,0.0,-1.0,0,0.0,1855736283,33.733000000000004,124.442,149.11200000000002,158.175,0.2698544452020278,0.05729729729729722
7,8bd7ba5101c4f800f9804105c94ba223,True,80.723,16.203,0.0,-1.0,0,0.0,862983335,37.587,104.681,96.926,142.268,0.5689201053555751,0.31870835324879804
7,a4c3a2a3fccc31edd99b15493c62d457,True,60.538999999999994,9.865,0.0,-1.0,0,0.0,1444022664,13.729,67.639,70.404,81.368,0.2814480297181149,0.13474584603283846
7,bb03369b4cefab9368d2bec3ae948def,True,61.934,68.675,0.0,-1.0,0,0.0,1912589385,83.947,76.895,130.60899999999998,160.84199999999998,0.18192430938568388,0.18796707327688045
7,32863d031d7ba77d7d367a303729b497,True,29.31900000000001,42.199,0.0,-1.0,0,0.0,1862403973,50.007,36.685,71.518,86.69200000000001,0.15613814066030757,0.17503345176025475
7,bf74316c0b4c7ea09ea6f59fa402a819,True,55.788999999999994,42.191,0.0,-1.0,0,0.0,1716769868,50.278,58.835,97.97999999999999,109.113,0.16084569791956713,0.10203183855269317
7,f0a4b1947cd580712b327c6fa78eebce,True,61.64100000000001,39.923,0.0,-1.0,0,0.0,2124404365,71.568,61.306,101.56400000000002,132.874,0.44216689023027045,0.2356367686680613
7,88e8820e577f24513faf9a4c36765ea8,True,68.521,13.001,0.0,-1.0,0,0.0,1716769868,16.529,90.464,81.522,106.993,0.21344303950632226,0.23806230314132693
7,3d2b3fe858812293f46929c4b839dac6,True,50.687,39.539,0.0,-1.0,0,0.0,1716769868,76.375,62.0,90.226,138.375,0.48230441898527004,0.3479602529358627
7,21e358d0b0ee9dfe4a7208f1453cdb4c,True,51.03,33.363,0.0,-1.0,0,0.0,2138789403,73.07600000000002,58.343,84.393,131.41900000000004,0.5434479172368495,0.35783258128581125
7,b9ae27c146c0ae4c55ba55c71f175143,True,113.619,85.428,0.0,-1.0,0,0.0,1243161153,43.018,131.474,199.047,174.492,-0.9858663815147147,-0.1407227838525549
