Streamliner,Instance,SolverSatisfiable,SavileRowTotalTime,SolverSolveTime,SolverTimeOut,SolverNodes,SavileRowMemOut,SavileRowTimeOut,BaseModelTime,Seed,RunId
7-9,a82b0ad4a2cea17a879b608d40c949b0.param,True,12.616,3.8,0.0,9147.0,0,0,300,369468363,
7,30d96cadd1e03ac8ba0facc6ced8ee18.param,True,55.393,18.8,0.0,20595.0,0,0,300,740269335,
7-9,bff0c7a62aaf45f4b411d16e99c384b6.param,True,8.568999999999999,4.4,0.0,2242.0,0,0,300,2124404365,
7-9,3e890ba794bc3c3c14bbcef9a4a2da00.param,True,19.104,6.0,0.0,5819.0,0,0,300,1862403973,
7-9,cf853a284289282033db2f02f9aed02d.param,True,9.178,4.5,0.0,9459.0,0,0,300,767868241,
7-9,7a750df95c5d208f8191d18e80215bfb.param,True,53.565,15.0,0.0,12807.0,0,0,300,1077642051,
7-9,9c17b79d6de3c06eca3880784306e191.param,True,26.99,6.9,0.0,8725.0,0,0,300,2020952127,
7-9,a1882829a2adf1b2d966ed4b9c6d5313.param,True,14.647,5.6,0.0,8020.0,0,0,300,2020952127,
7-9,95b64c99d22e836ee5ea312e5a538a4f.param,True,9.395,10.3,0.0,28655.0,0,0,300,1444022664,
7-9,2d564da6edf09f0e5a9c4f2581a0e52b.param,True,38.445,17.3,0.0,27767.0,0,0,300,1818598742,
7-9,dec6e64af731d8cfc9faa9d910e73566.param,True,10.462,8.1,0.0,1866.0,0,0,300,1716769868,
7-9,2cb8bc347389d3f8c82cc276b5b3d28f.param,True,62.868,14.7,0.0,2319.0,0,0,300,1077642051,
7-9,c32640e6673f1cbb4a9825027aa05ac4.param,True,71.5,14.3,0.0,6690.0,0,0,300,841814201,
7-9,1f7559a7dc3ff397efb2015abdcbc4f5.param,True,17.919,13.9,0.0,28256.0,0,0,300,369468363,
7-9,d12bd2f17fed7290562cf1b9cc20d4b7.param,True,45.359,52.3,0.0,731255.0,0,0,300,1077642051,
7-9,74b2d20b4846ac72e036a2ba0ec95a08.param,True,70.883,11.4,0.0,927.0,0,0,300,2059490485,
7-9,df0fb622f838033f2f25c1b8e718a427.param,True,18.799,4.6,0.0,5952.0,0,0,300,1069948839,
7-9,0346c4ee2e35dc6f00a498efe211ad57.param,True,9.815,10.2,0.0,15413.0,0,0,300,1069948839,
7-9,b74b20c1f4caf6f47aff9fe05b5e6e46.param,True,6.401,4.1,0.0,663.0,0,0,300,1506308188,
7-9,c2bb69e199f091bcc6695e70d3ae9ff4.param,True,66.78399999999999,27.4,0.0,58369.0,0,0,300,1243161153,
7-9,42ec244b1ebc4a3df7e1918ff7ef5edc.param,True,70.937,18.8,0.0,10159.0,0,0,300,2111368897,
7-9,7a06d20c99fc51e9000fdce84a26dcbc.param,True,45.402,14.3,0.0,2391.0,0,0,300,1498784785,
7-9,70cc85ffdcf9aeb48fd3aa7d1a94f20f.param,True,71.89399999999998,15.7,0.0,26639.0,0,0,300,1323164217,
7-9,cddbdc1213c48aa5479ce0b970d65161.param,True,23.138,10.9,0.0,2195.0,0,0,300,1716769868,
7-9,930b1848f987c5f7949fb42c2a65d091.param,True,42.06,17.2,0.0,29396.0,0,0,300,858678116,
7-9,490ecc20add12490be1fd1ecd45b6c89.param,True,8.644,3.4,0.0,968.0,0,0,300,1727619040,
