Unnamed: 0,Instance,TotalTime,Satisfiable,Killed,conjure_RealTime,conjure_CPUTime,conjure_CPUUserTime,conjure_CPUSystemTime,conjure_CPUUsage,savilerow_RealTime,savilerow_CPUTime,savilerow_CPUUserTime,savilerow_CPUSystemTime,savilerow_CPUUsage,chuffed_RealTime,chuffed_CPUTime,chuffed_CPUUserTime,chuffed_CPUSystemTime,chuffed_CPUUsage,solver_satisfiable,solver_nodes,solver_failures,solver_restarts,solver_variables,solver_intVars,solver_boolVariables,solver_propagators,solver_propagations,solver_peakDepth,solver_nogoods,solver_backjumps,solver_peakMem,solver_time,solver_initTime,solver_solveTime,solver_objective,solver_baseMem,solver_trailMem,solver_randomSeed
90,8bedaa119c60748379ffa1c423f5f27f.param,23.60693,True,False,1.08195,1.00428,0.936828,0.067451,92.8215,14.9285,25.7999,24.7494,1.05052,172.824,7.59648,7.54383,7.42851,0.11532,99.307,True,43342.0,6449.0,30.0,115587.0,13440.0,102145.0,1988.0,3039909.0,720.0,6449.0,19137.0,0.0,7.522,0.734,6.788,-1.0,0.0,0.42,1724245322.0
91,a9e8da87d7a424194fdcdbd111ce2e33.param,119.917188,True,False,0.543088,0.438033,0.360102,0.077931,80.656,79.409,94.0519,92.367,1.68489,118.44,39.9651,39.7852,39.5144,0.270782,99.5498,True,227414.0,9625.0,32.0,246183.0,28380.0,217801.0,3384.0,8161692.0,2328.0,9625.0,188436.0,0.0,39.774,0.981,38.793,-1.0,0.0,0.94,1457301386.0
92,e7d0d69c6964b242d93676a26f407f92.param,88.851954,True,False,0.546184,0.424845,0.354603,0.070242,77.7842,7.94127,19.5345,18.8646,0.669922,245.987,80.3645,79.8713,79.6805,0.190738,99.3862,True,859684.0,144521.0,350.0,91566.0,10710.0,80854.0,2830.0,69854510.0,979.0,144521.0,604017.0,0.0,80.283,0.313,79.97,-1.0,0.0,0.42,508299779.0
93,8b159d2aa08022bedcf70b30ce400575.param,53.273147,True,False,0.429377,0.377087,0.355539,0.021548,87.8219,2.37997,9.96983,9.57007,0.39976,418.905,50.4638,50.1883,50.1178,0.070541,99.4541,True,809033.0,559652.0,1023.0,21267.0,2880.0,18385.0,4837.0,188968826.0,231.0,559652.0,187640.0,0.0,50.413,0.071,50.342,-1.0,0.0,0.19,19371032.0
94,412f4f73cb8e12493705bd50be78a12d.param,50.344406,True,False,0.465106,0.46128,0.403566,0.057714,99.1774,12.7537,22.8089,21.7853,1.02362,178.841,37.1256,36.9335,36.8719,0.061657,99.4825,True,519309.0,25622.0,79.0,121323.0,14040.0,107281.0,1876.0,12148472.0,1455.0,25622.0,448163.0,0.0,37.032,0.375,36.657,-1.0,0.0,0.42,132362068.0
95,47c95fd120fc0e7d12748dd766c3d157.param,183.653922,True,False,0.428442,0.370713,0.350863,0.01985,86.5258,7.79748,20.2749,19.5649,0.709955,260.018,175.428,174.419,174.285,0.13335,99.4248,True,2001588.0,321685.0,694.0,80946.0,9576.0,71368.0,3046.0,138462787.0,1172.0,321685.0,1439576.0,0.0,175.323,0.251,175.072,-1.0,0.0,0.28,508299779.0
96,328f34f24f4a1314f01a589e3f1ecc56.param,18.556478,True,False,0.491608,0.412278,0.357039,0.055239,83.8632,9.49059,20.6355,19.8179,0.817542,217.431,8.57428,8.53674,8.49291,0.043826,99.5622,True,77501.0,16001.0,62.0,90993.0,10530.0,80461.0,1426.0,5761621.0,1204.0,16001.0,37457.0,0.0,8.526,0.289,8.237,-1.0,0.0,0.28,1534100310.0
97,1071ad67cffb418f8760ebae153d4eec.param,160.070546,True,False,0.519746,0.451538,0.4236,0.027938,86.8767,18.5938,32.3025,31.084,1.21858,173.727,140.957,140.232,140.084,0.14828,99.4858,True,1341007.0,84229.0,230.0,155138.0,17917.0,137219.0,2265.0,43652628.0,1503.0,84229.0,1113826.0,0.0,140.849,0.719,140.13,-1.0,0.0,0.63,1618562023.0
98,cd8353e8d2530b08dbc676f4f922edc2.param,96.094198,True,False,0.501498,0.424919,0.379097,0.045822,84.73,37.1473,49.9596,48.5103,1.44932,134.491,58.4454,58.0909,57.9785,0.11245,99.3935,True,439348.0,14433.0,54.0,188863.0,21812.0,167049.0,2740.0,15969545.0,1768.0,14433.0,384652.0,0.0,58.346,0.851,57.495,-1.0,0.0,0.63,1474081920.0
99,da23fec9d19c99b59e9e8d1ce834112c.param,38.904250000000005,True,False,0.50945,0.429865,0.37268,0.057185,84.3783,20.6927,33.252,32.0325,1.2195,160.694,17.7021,17.5384,17.4567,0.081663,99.075,True,301157.0,10464.0,38.0,164223.0,18900.0,145321.0,2188.0,5412229.0,2184.0,10464.0,263391.0,0.0,17.607,0.525,17.082,-1.0,0.0,0.63,81348047.0
100,b3484f3bc9b4f54fb84517792a89d4cd.param,17.276017000000003,True,False,0.446007,0.398049,0.375287,0.022762,89.2473,8.79498,21.5196,20.7421,0.777511,244.681,8.03503,7.98952,7.94572,0.0438,99.4336,True,165306.0,17433.0,62.0,93707.0,11136.0,82569.0,4723.0,11309151.0,816.0,17433.0,129830.0,0.0,7.974,0.298,7.676,-1.0,0.0,0.42,132362068.0
101,df65f7e788090ececba528dba8c7b985.param,137.752302,True,False,0.755402,0.700445,0.678609,0.021836,92.7248,55.2872,67.9264,66.4393,1.48711,122.861,81.7097,81.185,81.0686,0.116363,99.3578,True,465433.0,32806.0,102.0,208883.0,24080.0,184801.0,2884.0,20430229.0,1798.0,32806.0,352436.0,0.0,81.582,0.705,80.877,-1.0,0.0,0.63,1618562023.0
102,70b89a19b0bcadca68b5a2b5d8d2dee3.param,49.047754,True,False,0.469654,0.394981,0.36899,0.025991,84.1004,31.5081,48.4123,47.0174,1.39487,153.65,17.07,16.8894,16.7928,0.096599,98.9424,True,43543.0,10304.0,37.0,214571.0,25200.0,189369.0,8779.0,15104528.0,1344.0,10304.0,8831.0,0.0,16.899,0.729,16.17,-1.0,0.0,0.94,508299779.0
103,588bb25c07de3ae1421234f6b16e53b7.param,89.37267800000001,True,False,0.441078,0.403206,0.351448,0.051758,91.4138,10.2491,23.4453,22.6683,0.777037,228.755,78.6825,78.1793,78.0957,0.08366,99.3605,True,938008.0,170836.0,403.0,98106.0,11475.0,86629.0,3025.0,78203807.0,1105.0,170836.0,634006.0,0.0,78.579,0.3,78.279,-1.0,0.0,0.42,81348047.0
104,789e357a6c6ff258fc18eec8fa0afae1.param,25.712277,True,False,0.482927,0.432788,0.363054,0.069734,89.6177,17.7802,29.2796,28.1155,1.16411,164.675,7.44915,7.40288,7.34052,0.06236,99.3789,True,68216.0,4205.0,18.0,131654.0,15457.0,116195.0,2721.0,2397159.0,1425.0,4205.0,48410.0,0.0,7.365,0.41,6.955,-1.0,0.0,0.42,1457301386.0
105,03c781f25bc402fb97ed989ef1cd61ef.param,95.010251,True,False,0.521151,0.424052,0.358112,0.06594,81.3684,63.2266,80.1437,78.4424,1.70132,126.756,31.2625,31.1152,30.9847,0.13048,99.5286,True,276531.0,6265.0,28.0,285506.0,33000.0,252504.0,6630.0,10783838.0,1425.0,6265.0,245379.0,0.0,31.106,0.96,30.146,-1.0,0.0,0.94,1909228284.0
106,c7fe2aef63e2168d4c07291f7961363a.param,19.550981,True,False,0.487181,0.441271,0.362391,0.07888,90.5764,12.6961,25.3056,24.2921,1.01352,199.319,6.3677,6.32841,6.28067,0.047747,99.383,True,73199.0,1600.0,8.0,121413.0,14022.0,107389.0,1790.0,1754951.0,855.0,1600.0,66789.0,0.0,6.274,0.379,5.895,-1.0,0.0,0.42,364773034.0
107,f66902eebfdd487d6ee4878770ad3326.param,212.184474,True,False,0.525174,0.462369,0.406395,0.055974,88.0411,48.2863,61.4928,60.0215,1.47125,127.35,163.373,162.47,162.319,0.151277,99.4473,True,1114574.0,55587.0,146.0,183011.0,21280.0,161729.0,3108.0,44323716.0,2098.0,55587.0,936361.0,0.0,163.265,0.987,162.278,-1.0,0.0,0.63,364773034.0
108,a9037331e391e260cb201e3c2a627956.param,101.697078,True,False,0.459778,0.424874,0.361945,0.062929,92.4085,41.4162,54.3481,52.9651,1.38302,131.224,59.8211,59.4408,59.3293,0.111531,99.3642,True,647347.0,24403.0,75.0,188863.0,21812.0,167049.0,2740.0,19033505.0,1443.0,24403.0,568197.0,0.0,59.702,0.61,59.092,-1.0,0.0,0.63,1618562023.0
109,534ea373de620109dcf99c4491ae990d.param,183.639537,True,False,0.514737,0.431795,0.392987,0.038808,83.8865,11.7888,24.6628,23.7131,0.949675,209.205,171.336,170.362,170.178,0.184093,99.4315,True,1811763.0,178894.0,430.0,134374.0,15561.0,118811.0,3335.0,91302239.0,1570.0,178894.0,1465374.0,0.0,171.195,0.426,170.769,-1.0,0.0,0.42,508299779.0
110,cff4fe8f81de017325a94e202af2c282.param,119.013923,True,False,0.448133,0.393135,0.369423,0.023712,87.7273,2.52179,11.1308,10.7423,0.388494,441.387,116.044,115.373,115.267,0.105463,99.4219,True,2062209.0,1036892.0,2046.0,20158.0,2625.0,17531.0,4061.0,358860379.0,218.0,1036892.0,767919.0,0.0,116.013,0.068,115.945,-1.0,0.0,0.19,508299779.0
111,28a601726c45dc8673c3a310e8c2720d.param,149.066274,True,False,0.615074,0.541038,0.472671,0.068367,87.9631,47.4872,60.8425,59.4172,1.42539,128.124,100.964,100.383,100.253,0.130301,99.4245,True,491472.0,33820.0,106.0,184385.0,21386.0,162997.0,2962.0,25832690.0,2606.0,33820.0,366984.0,0.0,100.836,0.612,100.224,-1.0,0.0,0.63,508299779.0
112,b3f845dc41d12cac1dd6385fa25b7110.param,233.712405,True,False,0.444705,0.408522,0.342445,0.066077,91.8636,156.165,169.162,166.447,2.71476,108.322,77.1027,76.5788,76.3977,0.181153,99.3205,True,410126.0,11402.0,42.0,390855.0,44604.0,346249.0,3896.0,15258610.0,2799.0,11402.0,349074.0,0.0,76.748,1.361,75.387,-1.0,0.0,1.41,508299779.0
113,6a95ec1ebd608538480cf882ee4121eb.param,14.024066,True,False,0.898776,0.814652,0.758443,0.056209,90.6402,5.73692,16.9865,16.3255,0.661046,296.092,7.38837,7.34809,7.3132,0.034891,99.4548,True,85446.0,22235.0,63.0,61342.0,7293.0,54047.0,2507.0,11104181.0,691.0,22235.0,47086.0,0.0,7.34,0.186,7.154,-1.0,0.0,0.28,750180309.0
114,45dd919c25ab0893b2b98805c6e00056.param,245.372642,True,False,0.614842,0.498412,0.430853,0.067559,81.0634,92.1208,106.541,104.585,1.95573,115.654,152.637,151.805,151.615,0.189994,99.4549,True,874643.0,23220.0,70.0,238615.0,27676.0,210937.0,3812.0,27025212.0,2477.0,23220.0,770541.0,0.0,152.447,1.339,151.108,-1.0,0.0,0.94,508299779.0
115,b4d61e185ea405bba16e70b63cb39dc9.param,203.285839,True,False,0.565039,0.507428,0.448182,0.059246,89.8041,161.557,175.609,172.831,2.77856,108.698,41.1638,40.9227,40.7763,0.146387,99.4143,True,100340.0,6410.0,30.0,373201.0,42826.0,330373.0,4466.0,6375957.0,2009.0,6410.0,53703.0,0.0,40.884,1.207,39.677,-1.0,0.0,1.41,508299779.0
116,915841d3ce23f102b8dc5efa7b0cc3ce.param,69.42287,True,False,0.47027,0.42435,0.364816,0.059534,90.2354,41.9086,54.3936,52.922,1.47161,129.791,27.044,26.881,26.7844,0.096562,99.3972,True,90296.0,10686.0,38.0,173379.0,20160.0,153217.0,2948.0,7896476.0,1196.0,10686.0,50408.0,0.0,26.899,0.666,26.233,-1.0,0.0,0.63,364773034.0
117,43684097ebd675af3af5428b45f7b8fb.param,25.946579,True,False,0.666679,0.613588,0.583868,0.02972,92.0365,13.87,23.6967,22.6235,1.07319,170.849,11.4099,11.3397,11.2721,0.06761,99.3845,True,188949.0,6103.0,27.0,128158.0,14801.0,113355.0,1885.0,3386627.0,1597.0,6103.0,166766.0,0.0,11.331,0.744,10.587,-1.0,0.0,0.42,750180309.0
118,d6f5958efb76cfee650d80f9615ca604.param,95.072404,True,False,0.424004,0.386359,0.365522,0.020837,91.1216,77.4834,89.6252,87.799,1.82621,115.67,17.165,17.0482,16.92,0.128245,99.3193,True,144744.0,6008.0,27.0,274991.0,31556.0,243433.0,3316.0,4611913.0,2304.0,6008.0,109967.0,0.0,17.021,0.913,16.108,-1.0,0.0,0.94,508299779.0
119,892fbd6ee0a3fbd8c4b34735a2b996e2.param,77.969137,True,False,0.461937,0.436205,0.40165,0.034555,94.4295,17.3117,29.8308,28.6288,1.20209,172.316,60.1955,59.8894,59.8038,0.085633,99.4915,True,778795.0,34481.0,110.0,144483.0,16800.0,127681.0,2468.0,22220785.0,2273.0,34481.0,664357.0,0.0,60.103,0.453,59.65,-1.0,0.0,0.63,716030871.0
120,98daa5edd31065ed21912232e924183f.param,95.194481,True,False,0.486181,0.408565,0.348935,0.05963,84.0356,55.4212,69.0947,67.5877,1.50695,124.672,39.2871,39.0733,38.9956,0.077712,99.4557,True,178332.0,5225.0,23.0,211500.0,24531.0,186967.0,3387.0,8028316.0,1493.0,5225.0,147409.0,0.0,39.131,0.678,38.453,-1.0,0.0,0.63,364773034.0
121,333c6eddb24c7536b95d391856b9ae91.param,80.055054,True,False,0.514954,0.481319,0.461663,0.019656,93.4684,24.0073,36.6134,35.2844,1.32902,152.509,55.5328,55.2118,55.0415,0.170247,99.4218,True,685908.0,12803.0,47.0,182118.0,21033.0,161083.0,2645.0,11986100.0,1709.0,12803.0,634775.0,0.0,55.415,0.667,54.748,-1.0,0.0,0.63,132362068.0
122,2daa1d4565b53b6f616183c43f200e9c.param,291.178104,True,False,0.519404,0.443726,0.36483,0.078896,85.4298,49.8487,62.1402,60.6694,1.47078,124.658,240.81,239.49,239.286,0.204142,99.452,True,1299954.0,74486.0,198.0,216343.0,24940.0,191401.0,2984.0,61287135.0,1926.0,74486.0,1064684.0,0.0,240.668,1.165,239.503,-1.0,0.0,0.63,508299779.0
123,909678ef8dd78a0c2f2a8a71a0c16dcb.param,86.757439,True,False,0.517539,0.4435,0.371933,0.071567,85.694,7.095,18.6389,17.9598,0.679067,262.705,79.1449,78.6562,78.5208,0.135341,99.3825,True,1048104.0,135569.0,319.0,85896.0,10080.0,75814.0,2824.0,53880724.0,1011.0,135569.0,764240.0,0.0,79.023,0.267,78.756,-1.0,0.0,0.42,508299779.0
124,cd639def5e7ef209cf1b94ff5f1895d0.param,39.832508,True,False,0.771718,0.72869,0.69791,0.03078,94.4244,5.11779,15.2421,14.6881,0.553954,297.825,33.943,33.7471,33.6595,0.087558,99.4228,True,401550.0,89126.0,250.0,47430.0,5760.0,41668.0,2554.0,35175585.0,873.0,89126.0,252566.0,0.0,33.872,0.224,33.648,-1.0,0.0,0.19,508299779.0
125,73d13d1819863de9d2565ca20117e7d5.param,38.48846,True,False,0.52726,0.4588,0.40102,0.05778,87.0159,24.1424,36.5343,35.1678,1.36648,151.328,13.8188,13.7391,13.6794,0.059712,99.4234,True,204132.0,4201.0,18.0,157270.0,18241.0,139027.0,2537.0,3697179.0,1448.0,4201.0,185895.0,0.0,13.732,0.513,13.219,-1.0,0.0,0.63,716030871.0
126,3e3ed3390aba0bae3559f6031074da2a.param,247.990616,True,False,0.533916,0.459123,0.401686,0.057437,85.9916,76.1717,89.2632,87.4773,1.78593,117.187,171.285,170.301,170.113,0.188066,99.4253,True,1165820.0,23001.0,68.0,315213.0,35910.0,279301.0,2974.0,30205710.0,1998.0,23001.0,1080264.0,0.0,171.066,1.068,169.998,-1.0,0.0,0.94,1618562023.0
127,18437ea44b0ba4daafde1b3099f7bdbd.param,182.362247,True,False,0.400047,0.378144,0.346481,0.031663,94.5249,147.328,158.738,156.077,2.66184,107.745,34.6342,34.4431,34.2877,0.155418,99.4483,True,46538.0,6518.0,30.0,341927.0,39292.0,302633.0,4272.0,12469717.0,1596.0,6518.0,5264.0,0.0,34.453,1.118,33.335,-1.0,0.0,1.41,19371032.0
128,52b4bd2776413eb1152727783653b144.param,66.381279,True,False,0.454979,0.412917,0.349272,0.063645,90.7552,11.2045,23.0356,22.2745,0.761131,205.593,54.7218,54.4435,54.3202,0.12339,99.4916,True,336999.0,72260.0,191.0,81022.0,9840.0,71180.0,4322.0,57589897.0,1009.0,72260.0,190565.0,0.0,54.64,0.255,54.385,-1.0,0.0,0.42,569459731.0
129,4b28e429697bf6e72f5448ff021d2d32.param,36.036146,True,False,0.415046,0.369477,0.352729,0.016748,89.0208,11.1184,23.4303,22.4087,1.02166,210.735,24.5027,24.3484,24.2624,0.086024,99.37,True,281630.0,16581.0,62.0,99544.0,11687.0,87855.0,2071.0,6894307.0,1199.0,16581.0,227468.0,0.0,24.432,0.561,23.871,-1.0,0.0,0.42,364773034.0
130,9e58030676bb0b0f652aec78e542c49a.param,86.123614,True,False,0.513914,0.431057,0.360011,0.071046,83.8773,25.6691,37.4063,36.0872,1.31907,145.725,59.9406,59.6148,59.5183,0.096501,99.4566,True,434439.0,17223.0,62.0,178782.0,21060.0,157720.0,6172.0,24025364.0,1349.0,17223.0,375722.0,0.0,59.765,0.598,59.167,-1.0,0.0,0.63,1457301386.0
131,b8d02251ca6c0bcbe76b018ed705b580.param,82.191377,True,False,0.740757,0.669319,0.587026,0.082293,90.3561,3.15822,14.7426,14.2851,0.457535,466.801,78.2924,77.8398,77.7383,0.101486,99.4219,True,1291855.0,541874.0,1023.0,37950.0,4704.0,33244.0,4376.0,204368852.0,382.0,541874.0,600013.0,0.0,78.235,0.2,78.035,-1.0,0.0,0.19,508299779.0
132,9f54c31700c61aab72c330926a2553de.param,18.839848,True,False,0.860768,0.809901,0.750783,0.059118,94.0905,6.80638,16.5198,15.8394,0.680393,242.71,11.1727,11.1174,11.0706,0.046755,99.5043,True,160305.0,15654.0,59.0,63207.0,7452.0,55753.0,1432.0,5830641.0,1047.0,15654.0,122642.0,0.0,11.124,0.346,10.778,-1.0,0.0,0.28,716030871.0
133,04090739c9076530dc16b1b6a32a59fb.param,46.883513,True,False,0.439833,0.386809,0.365428,0.021381,87.9445,9.16198,19.2489,18.5424,0.706473,210.095,37.2817,37.0421,36.9824,0.059725,99.3573,True,399964.0,25027.0,78.0,86700.0,10179.0,76519.0,1811.0,10430616.0,1273.0,25027.0,332530.0,0.0,37.174,0.312,36.862,-1.0,0.0,0.28,24629714.0
